content_completed,content_required,checklist_completed,quiz_completed,total_quiz_attempts,discussion_post_created,discussion_post_replies,discussion_post_read,number_of_assignment_submissions,total_time_spent_in_content,number_of_logins_to_the_system,term,pseudo_course,gender,imm_status,age,total_course_count,course_count_by_term,completion_ratio,logins_per_course,avg_time_per_login,avg_time_by_completed_content,at_risk
3,54,0,3,3,0,0,0,1,1415,470,F,course_341,F,international,23,11,6.0,0.05555555555555555,42.72727272727273,33.11702127659574,471.6666666666667,0
3,40,0,3,3,0,0,0,1,1014,632,F,course_321,M,international,26,7,6.0,0.075,90.28571428571429,11.231012658227847,338.0,0
3,49,0,3,3,0,0,0,1,7,458,F,course_87,F,international,24,8,7.0,0.061224489795918366,57.25,0.1222707423580786,2.3333333333333335,0
3,54,0,3,3,0,0,0,1,601,468,F,course_341,F,international,27,13,7.0,0.05555555555555555,36.0,16.694444444444443,200.33333333333334,0
3,66,0,2,2,0,0,0,0,51,600,F,course_375,M,international,24,13,6.0,0.045454545454545456,46.15384615384615,1.105,17.0,0
3,17,0,0,0,0,0,0,0,180,635,F,course_25,M,domestic,20,12,6.0,0.17647058823529413,52.916666666666664,3.4015748031496065,60.0,0
3,16,0,0,0,0,0,0,8,2370,1231,F,course_225,M,international,25,12,6.0,0.1875,102.58333333333333,23.103168155970756,790.0,0
3,36,0,2,2,0,0,0,1,1717,112,F,course_160,F,domestic,20,4,4.0,0.08333333333333333,28.0,61.32142857142857,572.3333333333334,0
3,9,0,4,6,0,0,0,2,31,950,F,course_15,F,international,28,13,6.0,0.3333333333333333,73.07692307692308,0.4242105263157895,10.333333333333334,0
3,45,0,2,2,0,0,0,1,191,337,F,course_10,M,domestic,19,11,5.0,0.06666666666666667,30.636363636363637,6.234421364985163,63.666666666666664,0
3,37,0,0,0,0,0,0,0,91,2221,F,course_25,M,domestic,42,7,4.0,0.08108108108108109,317.2857142857143,0.28680774425934263,30.333333333333332,0
3,37,0,0,0,0,0,7,0,440,744,F,course_25,M,international,28,11,6.0,0.08108108108108109,67.63636363636364,6.505376344086021,146.66666666666666,0
3,34,0,1,1,0,0,0,0,163,1927,F,course_32,M,domestic,23,6,1.0,0.08823529411764706,321.1666666666667,0.5075246497145822,54.333333333333336,0
3,37,0,0,0,0,0,0,0,43,818,F,course_25,F,domestic,34,14,6.0,0.08108108108108109,58.42857142857143,0.7359413202933985,14.333333333333334,0
3,37,0,3,3,1,0,0,1,480,524,F,course_90,F,international,30,8,7.0,0.08108108108108109,65.5,7.32824427480916,160.0,0
3,37,0,0,0,0,0,0,0,856,2060,F,course_25,F,international,25,9,5.0,0.08108108108108109,228.88888888888889,3.7398058252427187,285.3333333333333,0
3,28,0,12,12,0,0,0,0,4,458,F,course_309,F,international,24,8,7.0,0.10714285714285714,57.25,0.06986899563318777,1.3333333333333333,0
3,45,0,11,11,0,0,0,2,4,334,F,course_331,M,international,23,13,7.0,0.06666666666666667,25.692307692307693,0.15568862275449102,1.3333333333333333,0
3,52,0,0,0,0,0,0,0,156,667,F,course_137,M,domestic,20,14,7.0,0.057692307692307696,47.642857142857146,3.2743628185907045,52.0,0
3,23,0,0,0,0,0,0,4,1661,1277,F,course_58,M,domestic,27,4,4.0,0.13043478260869565,319.25,5.202819107282694,553.6666666666666,0
3,41,0,29,32,0,0,0,0,34,385,F,course_141,M,domestic,19,11,5.0,0.07317073170731707,35.0,0.9714285714285714,11.333333333333334,0
3,38,0,3,3,0,0,0,7,85,956,F,course_289,M,international,27,8,7.0,0.07894736842105263,119.5,0.7112970711297071,28.333333333333332,0
3,52,0,0,0,0,0,0,0,1138,211,F,course_137,M,domestic,20,7,7.0,0.057692307692307696,30.142857142857142,37.75355450236967,379.3333333333333,0
3,60,0,3,3,0,0,0,1,2816,144,F,course_341,M,international,30,6,6.0,0.05,24.0,117.33333333333333,938.6666666666666,0
3,39,0,0,0,0,0,0,0,542,800,F,course_60,M,domestic,24,23,9.0,0.07692307692307693,34.78260869565217,15.582500000000001,180.66666666666666,0
3,37,0,0,0,0,0,2,0,1059,651,F,course_25,M,international,22,11,6.0,0.08108108108108109,59.18181818181818,17.89400921658986,353.0,0
3,41,0,3,3,0,0,0,1,1351,594,F,course_14,M,international,25,13,6.0,0.07317073170731707,45.69230769230769,29.567340067340066,450.3333333333333,0
3,17,0,0,0,0,0,0,0,17,1357,F,course_25,F,domestic,22,9,7.0,0.17647058823529413,150.77777777777777,0.11274871039056743,5.666666666666667,0
3,37,0,21,26,0,0,0,18,710,772,F,course_332,M,international,23,13,6.0,0.08108108108108109,59.38461538461539,11.955958549222798,236.66666666666666,0
3,9,0,4,6,0,0,0,2,70,314,F,course_15,M,international,30,13,6.0,0.3333333333333333,24.153846153846153,2.8980891719745223,23.333333333333332,0
3,52,0,0,0,0,0,0,0,289,273,F,course_137,M,domestic,19,15,7.0,0.057692307692307696,18.2,15.87912087912088,96.33333333333333,0
3,51,0,5,6,0,0,0,2,1268,470,F,course_354,F,international,23,11,6.0,0.058823529411764705,42.72727272727273,29.676595744680853,422.6666666666667,0
3,13,0,0,0,0,0,0,7,1100,1628,F,course_293,M,domestic,20,12,6.0,0.23076923076923078,135.66666666666666,8.108108108108109,366.6666666666667,0
3,17,0,0,0,0,0,0,0,451,565,F,course_25,M,domestic,29,8,4.0,0.17647058823529413,70.625,6.385840707964602,150.33333333333334,0
3,42,0,0,0,0,0,0,0,13080,1011,F,course_190,F,domestic,22,12,6.0,0.07142857142857142,84.25,155.25222551928783,4360.0,0
3,37,0,3,3,0,0,0,1,924,774,F,course_90,M,international,27,8,7.0,0.08108108108108109,96.75,9.550387596899224,308.0,0
3,105,0,0,0,0,0,0,0,99,834,F,course_136,M,domestic,20,15,7.0,0.02857142857142857,55.6,1.7805755395683454,33.0,0
2,28,0,20,22,0,0,0,0,14,411,F,course_140,F,domestic,19,11,5.0,0.07142857142857142,37.36363636363637,0.3746958637469586,7.0,0
2,2,0,3,3,1,0,14,5,8913,1028,F,course_22,F,international,30,8,7.0,1.0,128.5,69.36186770428016,4456.5,0
2,9,0,8,12,0,0,0,0,47,584,F,course_88,M,international,29,13,6.0,0.2222222222222222,44.92307692307692,1.0462328767123288,23.5,0
2,9,0,8,10,0,0,0,0,35,473,F,course_88,M,international,24,13,6.0,0.2222222222222222,36.38461538461539,0.9619450317124735,17.5,0
2,6,0,0,0,0,0,0,6,1011,631,F,course_310,M,domestic,40,10,5.0,0.3333333333333333,63.1,16.022187004754358,505.5,0
2,35,0,4,4,2,2,6,1,12,774,F,course_20,M,international,27,8,7.0,0.05714285714285714,96.75,0.12403100775193798,6.0,0
2,23,0,0,0,0,0,0,4,10979,1766,F,course_58,M,domestic,28,4,4.0,0.08695652173913043,441.5,24.867497168742922,5489.5,0
2,54,0,3,3,0,0,0,3,0,713,F,course_341,M,international,24,11,6.0,0.037037037037037035,64.81818181818181,0.0,0.0,0
2,8,0,0,0,0,0,0,7,1577,440,F,course_232,M,domestic,19,12,6.0,0.25,36.666666666666664,43.009090909090915,788.5,0
2,18,0,0,0,0,0,0,0,15,1276,F,course_17,M,domestic,41,14,7.0,0.1111111111111111,91.14285714285714,0.164576802507837,7.5,0
2,18,0,0,0,0,0,0,0,26,1218,F,course_17,F,domestic,21,16,7.0,0.1111111111111111,76.125,0.3415435139573071,13.0,0
2,42,0,0,0,0,0,0,0,139,292,F,course_190,M,domestic,20,11,6.0,0.047619047619047616,26.545454545454547,5.236301369863013,69.5,0
2,28,0,18,21,0,0,0,0,22,274,F,course_140,M,domestic,19,11,5.0,0.07142857142857142,24.90909090909091,0.8832116788321167,11.0,0
2,17,0,0,0,0,0,0,0,13,749,F,course_25,M,domestic,20,12,6.0,0.11764705882352941,62.416666666666664,0.2082777036048064,6.5,0
2,37,0,0,0,0,0,0,0,18,1334,F,course_25,M,domestic,21,12,6.0,0.05405405405405406,111.16666666666667,0.1619190404797601,9.0,0
2,41,0,22,26,0,0,0,0,23,475,F,course_141,M,domestic,21,11,5.0,0.04878048780487805,43.18181818181818,0.5326315789473685,11.5,0
2,34,0,0,0,0,0,0,0,15,1168,F,course_147,M,domestic,35,8,1.0,0.058823529411764705,146.0,0.10273972602739725,7.5,0
2,41,0,3,3,0,0,0,1,130,601,F,course_14,F,international,22,13,6.0,0.04878048780487805,46.23076923076923,2.81198003327787,65.0,0
2,14,0,2,2,0,0,0,0,8,2710,F,course_198,M,domestic,29,12,6.0,0.14285714285714285,225.83333333333334,0.035424354243542434,4.0,0
2,2,0,3,3,0,0,0,5,4039,682,F,course_22,F,international,28,8,7.0,1.0,85.25,47.3782991202346,2019.5,0
2,2,0,3,3,1,0,0,5,1811,526,F,course_22,F,international,25,8,7.0,1.0,65.75,27.543726235741445,905.5,0
2,9,0,4,6,0,0,0,3,7,920,F,course_15,F,domestic,26,14,7.0,0.2222222222222222,65.71428571428571,0.10652173913043479,3.5,0
2,90,0,4,4,0,0,0,1,101,801,F,course_16,F,international,30,8,7.0,0.022222222222222223,100.125,1.0087390761548065,50.5,0
2,18,0,0,0,0,0,0,0,6,1005,F,course_18,F,domestic,40,12,5.0,0.1111111111111111,83.75,0.07164179104477612,3.0,0
2,50,0,3,3,0,0,0,0,5093,531,F,course_104,F,domestic,19,20,6.0,0.04,26.55,191.82674199623352,2546.5,0
2,90,0,2,2,0,0,0,1,62,127,F,course_88,M,domestic,20,7,7.0,0.022222222222222223,18.142857142857142,3.4173228346456694,31.0,1
2,37,0,3,3,0,0,0,1,106,1312,F,course_90,M,international,26,8,7.0,0.05405405405405406,164.0,0.6463414634146342,53.0,0
2,33,0,3,3,0,0,0,1,843,479,W,course_160,M,domestic,20,13,7.0,0.06060606060606061,36.84615384615385,22.878914405010438,421.5,0
2,15,0,5,5,0,0,0,7,8584,602,F,course_276,M,domestic,19,14,7.0,0.13333333333333333,43.0,199.62790697674419,4292.0,0
2,9,0,0,0,0,0,0,0,103,308,F,course_97,U,domestic,20,11,6.0,0.2222222222222222,28.0,3.6785714285714284,51.5,0
2,42,0,0,0,0,0,0,0,1321,1310,F,course_190,M,domestic,20,12,6.0,0.047619047619047616,109.16666666666667,12.100763358778625,660.5,0
2,9,0,8,9,0,0,0,0,75,842,F,course_88,M,international,27,13,6.0,0.2222222222222222,64.76923076923077,1.157957244655582,37.5,0
2,2,0,3,3,1,0,0,5,15138,933,F,course_22,F,international,28,8,7.0,1.0,116.625,129.80064308681673,7569.0,0
2,62,0,3,3,0,4,10,1,3865,334,F,course_334,M,international,23,13,7.0,0.03225806451612903,25.692307692307693,150.43413173652695,1932.5,0
2,37,0,3,3,1,0,1,0,25,1357,F,course_90,M,international,26,8,7.0,0.05405405405405406,169.625,0.14738393515106854,12.5,0
2,42,0,0,0,0,0,0,0,0,580,F,course_178,M,domestic,21,8,5.0,0.047619047619047616,72.5,0.0,0.0,0
2,9,0,0,0,0,0,0,0,152,744,F,course_97,M,international,28,11,6.0,0.2222222222222222,67.63636363636364,2.247311827956989,76.0,0
2,35,0,4,4,1,1,6,1,40,1312,F,course_20,M,international,26,8,7.0,0.05714285714285714,164.0,0.24390243902439024,20.0,0
2,62,0,1,1,0,0,0,19,11,309,F,course_274,M,domestic,21,14,7.0,0.03225806451612903,22.071428571428573,0.4983818770226537,5.5,0
2,28,0,29,36,0,0,0,0,15,405,F,course_140,M,domestic,20,11,5.0,0.07142857142857142,36.81818181818182,0.4074074074074074,7.5,0
2,9,0,8,8,0,0,0,0,28,821,F,course_133,M,domestic,24,13,6.0,0.2222222222222222,63.15384615384615,0.44336175395858707,14.0,0
2,23,0,0,0,0,0,0,4,114,3357,F,course_58,M,domestic,41,4,4.0,0.08695652173913043,839.25,0.1358355674709562,57.0,0
2,37,0,3,3,0,0,0,1,14,704,F,course_90,F,international,27,8,7.0,0.05405405405405406,88.0,0.1590909090909091,7.0,0
2,28,0,15,15,0,0,0,0,0,156,F,course_140,M,domestic,25,11,5.0,0.07142857142857142,14.181818181818182,0.0,0.0,0
2,38,0,0,0,0,0,0,3,235,255,F,course_157,M,domestic,19,9,4.0,0.05263157894736842,28.333333333333332,8.294117647058824,117.5,0
2,38,0,3,3,0,0,0,6,17,843,F,course_289,F,international,26,8,7.0,0.05263157894736842,105.375,0.16132858837485173,8.5,0
2,9,0,8,8,0,0,0,0,19,614,F,course_133,F,domestic,25,15,7.0,0.2222222222222222,40.93333333333333,0.4641693811074919,9.5,0
2,2,0,3,3,1,0,0,5,4356,415,F,course_22,F,international,26,8,7.0,1.0,51.875,83.9710843373494,2178.0,0
2,62,0,1,1,0,0,0,18,15,220,F,course_274,M,domestic,21,6,6.0,0.03225806451612903,36.666666666666664,0.4090909090909091,7.5,0
2,2,0,3,3,0,0,0,5,2553,619,F,course_22,F,international,26,9,7.0,1.0,68.77777777777777,37.11954765751212,1276.5,0
2,9,0,4,4,0,0,0,0,12,1378,F,course_240,M,domestic,20,12,6.0,0.2222222222222222,114.83333333333333,0.10449927431059507,6.0,0
2,42,0,0,0,0,0,0,0,132,158,F,course_190,M,domestic,19,6,6.0,0.047619047619047616,26.333333333333332,5.012658227848101,66.0,0
2,9,0,4,4,0,0,0,0,12,1794,F,course_240,M,international,23,13,6.0,0.2222222222222222,138.0,0.08695652173913043,6.0,0
2,90,0,4,4,0,0,0,2,20,1312,F,course_16,M,international,26,8,7.0,0.022222222222222223,164.0,0.12195121951219512,10.0,0
2,9,0,4,5,0,0,0,2,11,3260,F,course_15,F,international,26,14,7.0,0.2222222222222222,232.85714285714286,0.04723926380368098,5.5,0
2,17,0,0,0,0,0,0,0,256,918,F,course_25,M,domestic,20,9,7.0,0.11764705882352941,102.0,2.5098039215686274,128.0,0
2,53,0,3,3,0,0,0,1,1225,478,F,course_341,M,international,25,13,7.0,0.03773584905660377,36.76923076923077,33.31589958158996,612.5,0
2,17,0,0,0,0,0,0,0,23,840,F,course_25,M,domestic,20,10,6.0,0.11764705882352941,84.0,0.27380952380952384,11.5,0
2,9,0,4,6,0,0,0,3,57,784,F,course_15,F,international,27,13,6.0,0.2222222222222222,60.30769230769231,0.9451530612244898,28.5,0
2,11,0,4,4,0,0,0,2,15008,1496,F,course_83,F,international,21,14,8.0,0.18181818181818182,106.85714285714286,140.44919786096256,7504.0,0
2,16,0,0,0,0,0,0,8,2477,1852,F,course_225,M,international,23,14,7.0,0.125,132.28571428571428,18.724622030237583,1238.5,0
2,27,0,0,0,0,0,0,10,2,829,F,course_325,F,international,25,12,6.0,0.07407407407407407,69.08333333333333,0.02895054282267793,1.0,0
2,60,0,3,3,0,0,0,1,805,593,F,course_341,M,international,30,12,6.0,0.03333333333333333,49.416666666666664,16.290050590219224,402.5,0
2,28,0,12,12,0,0,0,0,243,825,F,course_309,M,international,26,8,7.0,0.07142857142857142,103.125,2.3563636363636364,121.5,0
2,9,0,4,5,0,0,0,2,102,1005,F,course_15,F,domestic,40,12,5.0,0.2222222222222222,83.75,1.217910447761194,51.0,0
2,52,0,0,0,1,0,0,0,172,366,F,course_137,M,domestic,19,15,7.0,0.038461538461538464,24.4,7.049180327868853,86.0,0
2,28,0,12,12,0,0,0,0,42,590,F,course_309,M,international,30,8,7.0,0.07142857142857142,73.75,0.5694915254237288,21.0,0
2,9,0,4,4,0,0,0,0,36,211,F,course_135,M,domestic,20,7,7.0,0.2222222222222222,30.142857142857142,1.194312796208531,18.0,0
2,20,0,11,12,0,0,0,0,5,470,F,course_93,M,international,22,11,6.0,0.1,42.72727272727273,0.11702127659574468,2.5,0
2,37,0,0,0,0,0,0,0,78,127,F,course_25,M,domestic,20,7,7.0,0.05405405405405406,18.142857142857142,4.299212598425197,39.0,1
2,18,0,0,0,0,0,0,0,0,1710,F,course_18,F,domestic,21,14,7.0,0.1111111111111111,122.14285714285714,0.0,0.0,0
2,60,0,3,3,0,0,0,1,37,629,F,course_341,M,international,25,12,6.0,0.03333333333333333,52.416666666666664,0.7058823529411765,18.5,0
2,15,0,5,5,0,0,0,7,26660,1013,F,course_276,M,domestic,24,14,7.0,0.13333333333333333,72.35714285714286,368.4501480750247,13330.0,0
2,52,0,0,0,0,0,0,0,79,309,F,course_137,M,domestic,22,7,7.0,0.038461538461538464,44.142857142857146,1.7896440129449838,39.5,1
2,42,0,0,0,0,0,0,0,118,307,F,course_190,M,domestic,26,12,6.0,0.047619047619047616,25.583333333333332,4.612377850162867,59.0,0
2,9,0,4,4,0,0,0,0,30,509,F,course_135,M,domestic,19,14,7.0,0.2222222222222222,36.357142857142854,0.825147347740668,15.0,0
2,19,0,0,0,0,0,0,7,458,479,F,course_92,M,domestic,21,11,6.0,0.10526315789473684,43.54545454545455,10.517745302713987,229.0,0
2,17,0,0,0,0,0,0,0,121,1852,F,course_25,M,international,23,14,7.0,0.11764705882352941,132.28571428571428,0.9146868250539958,60.5,0
2,9,0,4,4,0,0,0,0,65,1628,F,course_240,M,domestic,20,12,6.0,0.2222222222222222,135.66666666666666,0.47911547911547914,32.5,0
2,17,0,0,0,0,0,2,0,647,1096,F,course_25,F,international,30,11,5.0,0.11764705882352941,99.63636363636364,6.493613138686131,323.5,0
2,2,0,3,3,0,0,0,5,40210,1143,F,course_22,M,international,26,8,7.0,1.0,142.875,281.4348206474191,20105.0,0
2,9,0,4,4,0,0,0,0,9,939,F,course_240,M,domestic,33,12,6.0,0.2222222222222222,78.25,0.11501597444089456,4.5,0
2,28,0,12,12,0,0,0,0,113,866,F,course_309,F,international,28,8,7.0,0.07142857142857142,108.25,1.043879907621247,56.5,0
2,28,0,12,12,0,0,0,0,72,839,F,course_309,M,international,30,8,7.0,0.07142857142857142,104.875,0.6865315852205006,36.0,0
2,41,0,26,29,0,0,0,0,74,369,F,course_141,M,international,21,11,5.0,0.04878048780487805,33.54545454545455,2.205962059620596,37.0,0
2,110,0,0,0,0,0,0,0,72,799,F,course_348,M,international,27,11,6.0,0.01818181818181818,72.63636363636364,0.9912390488110138,36.0,0
2,9,0,4,4,0,0,0,3,29,842,F,course_15,M,international,27,13,6.0,0.2222222222222222,64.76923076923077,0.4477434679334917,14.5,0
2,9,0,4,5,0,0,1,2,27,691,F,course_15,F,international,41,13,6.0,0.2222222222222222,53.15384615384615,0.507959479015919,13.5,0
2,9,0,4,4,0,0,0,0,36,895,F,course_240,M,domestic,23,12,5.0,0.2222222222222222,74.58333333333333,0.4826815642458101,18.0,0
2,18,2,0,0,0,0,0,11,3779,2901,F,course_5,F,domestic,57,13,6.0,0.1111111111111111,223.15384615384616,16.934505342985176,1889.5,0
2,35,0,4,12,0,0,0,1,460,1401,F,course_48,F,international,22,14,8.0,0.05714285714285714,100.07142857142857,4.596716630977873,230.0,0
2,108,0,0,0,0,0,0,0,101,1007,F,course_348,M,international,25,11,6.0,0.018518518518518517,91.54545454545455,1.1032770605759683,50.5,0
2,17,0,0,0,0,0,0,0,32,1806,F,course_25,M,international,26,11,6.0,0.11764705882352941,164.1818181818182,0.19490586932447396,16.0,0
2,22,0,0,0,0,0,0,2,1491,435,F,course_275,M,domestic,20,14,7.0,0.09090909090909091,31.071428571428573,47.98620689655172,745.5,0
2,37,0,4,4,0,0,0,2,76,508,F,course_90,F,international,26,9,7.0,0.05405405405405406,56.44444444444444,1.3464566929133859,38.0,0
2,108,0,0,0,0,0,0,1,2,470,F,course_348,F,international,23,11,6.0,0.018518518518518517,42.72727272727273,0.04680851063829787,1.0,0
2,9,0,4,4,0,0,0,3,23,1276,F,course_15,M,domestic,41,14,7.0,0.2222222222222222,91.14285714285714,0.25235109717868337,11.5,0
2,52,0,0,0,0,0,0,0,94,885,F,course_13,F,domestic,20,10,4.0,0.038461538461538464,88.5,1.0621468926553672,47.0,0
1,108,0,0,0,0,0,0,1,11,834,F,course_348,F,international,23,11,6.0,0.009259259259259259,75.81818181818181,0.14508393285371704,11.0,0
1,2,0,3,3,0,0,0,5,1055,839,F,course_22,M,international,30,8,7.0,0.5,104.875,10.059594755661502,1055.0,0
1,23,0,0,0,0,0,0,4,0,1601,F,course_58,M,domestic,27,4,4.0,0.043478260869565216,400.25,0.0,0.0,0
1,2,0,3,3,1,0,0,5,6711,644,F,course_22,F,international,26,8,7.0,0.5,80.5,83.36645962732919,6711.0,0
1,2,0,3,3,0,0,0,5,1370,616,F,course_22,M,international,26,8,7.0,0.5,77.0,17.792207792207794,1370.0,0
1,37,0,0,0,0,0,0,0,0,752,F,course_25,M,domestic,20,12,6.0,0.02702702702702703,62.666666666666664,0.0,0.0,1
1,17,0,0,0,0,0,2,0,7,1281,F,course_25,M,domestic,21,8,6.0,0.058823529411764705,160.125,0.04371584699453552,7.0,0
1,28,0,21,21,0,0,0,0,1,384,F,course_140,M,domestic,21,11,5.0,0.03571428571428571,34.90909090909091,0.028645833333333336,1.0,0
1,14,0,5,5,0,0,0,2,23178,805,F,course_273,M,domestic,23,14,7.0,0.07142857142857142,57.5,403.09565217391304,23178.0,0
1,23,0,0,0,0,0,0,7,0,4388,F,course_58,M,domestic,38,4,4.0,0.043478260869565216,1097.0,0.0,0.0,0
1,2,0,3,3,0,0,0,5,4332,917,F,course_22,F,international,27,8,7.0,0.5,114.625,37.792802617230095,4332.0,0
1,75,0,2,3,0,0,0,0,11,240,F,course_11,M,domestic,20,5,5.0,0.013333333333333334,48.0,0.22916666666666666,11.0,1
1,2,0,3,3,0,0,0,5,7865,866,F,course_22,F,international,28,8,7.0,0.5,108.25,72.65588914549653,7865.0,0
1,37,0,3,3,0,0,0,0,2,1091,F,course_90,M,international,26,8,7.0,0.02702702702702703,136.375,0.01466544454628781,2.0,0
1,28,0,13,14,0,0,0,0,0,481,F,course_140,M,domestic,19,11,5.0,0.03571428571428571,43.72727272727273,0.0,0.0,0
1,8,0,0,0,0,0,0,6,852,1628,F,course_232,M,domestic,20,12,6.0,0.125,135.66666666666666,6.28009828009828,852.0,0
1,28,0,33,46,0,0,0,0,14,1120,F,course_140,M,domestic,28,9,5.0,0.03571428571428571,124.44444444444444,0.1125,14.0,0
1,108,0,0,0,0,0,0,1,45,642,F,course_348,M,international,25,11,6.0,0.009259259259259259,58.36363636363637,0.7710280373831775,45.0,0
1,108,0,0,0,0,0,0,0,0,795,F,course_348,F,international,24,11,6.0,0.009259259259259259,72.27272727272727,0.0,0.0,0
1,9,0,0,0,0,0,0,0,1,742,F,course_96,M,domestic,47,11,6.0,0.1111111111111111,67.45454545454545,0.014824797843665768,1.0,0
1,37,0,0,0,0,0,0,0,74,1577,F,course_25,M,domestic,41,8,5.0,0.02702702702702703,197.125,0.3753963221306278,74.0,1
1,8,0,0,0,0,0,0,7,1530,3516,F,course_232,F,domestic,25,9,4.0,0.125,390.6666666666667,3.916382252559727,1530.0,0
1,2,0,3,3,0,0,0,5,8367,926,F,course_22,F,international,27,8,7.0,0.5,115.75,72.28509719222463,8367.0,0
1,2,0,3,3,0,0,0,6,7322,831,F,course_22,M,international,27,8,7.0,0.5,103.875,70.48856799037304,7322.0,0
1,17,0,0,0,0,0,0,0,64,1231,F,course_25,M,international,25,12,6.0,0.058823529411764705,102.58333333333333,0.6238830219333875,64.0,0
1,2,0,3,3,0,0,0,5,9505,569,F,course_22,F,international,26,8,7.0,0.5,71.125,133.63796133567664,9505.0,0
1,17,0,0,0,0,0,0,0,2706,2254,F,course_25,M,international,27,12,6.0,0.058823529411764705,187.83333333333334,14.406388642413486,2706.0,0
1,2,0,3,3,2,0,0,5,4949,508,F,course_22,F,international,46,8,7.0,0.5,63.5,77.93700787401575,4949.0,0
1,14,0,5,5,0,0,0,1,2964,258,F,course_273,M,domestic,19,12,7.0,0.07142857142857142,21.5,137.86046511627907,2964.0,0
1,20,0,10,10,0,0,0,0,0,642,F,course_93,M,domestic,20,11,6.0,0.05,58.36363636363637,0.0,0.0,0
1,36,0,2,2,0,0,0,0,9,1183,F,course_160,M,domestic,21,7,7.0,0.027777777777777776,169.0,0.05325443786982249,9.0,1
1,2,0,3,4,0,0,0,5,5956,1297,F,course_22,F,international,27,8,7.0,0.5,162.125,36.73708558211257,5956.0,0
1,37,0,0,0,0,0,0,0,5,1081,F,course_25,M,domestic,20,12,6.0,0.02702702702702703,90.08333333333333,0.05550416281221092,5.0,0
1,2,0,3,3,0,0,0,5,4743,825,F,course_22,M,international,26,8,7.0,0.5,103.125,45.99272727272727,4743.0,0
1,2,0,3,3,0,0,0,5,7019,676,F,course_22,F,international,32,8,7.0,0.5,84.5,83.06508875739645,7019.0,0
1,41,0,27,34,0,0,0,0,1,337,F,course_141,M,domestic,19,11,5.0,0.024390243902439025,30.636363636363637,0.032640949554896145,1.0,0
1,2,0,3,3,0,0,0,5,7377,667,F,course_22,F,international,25,8,7.0,0.5,83.375,88.47976011994002,7377.0,0
1,37,0,0,0,0,0,0,0,206,1436,F,course_25,M,domestic,21,10,5.0,0.02702702702702703,143.6,1.434540389972145,206.0,0
1,2,0,3,3,0,0,0,5,1227,1357,F,course_22,M,international,26,8,7.0,0.5,169.625,7.233603537214444,1227.0,0
1,2,0,3,3,1,0,0,5,6721,1325,F,course_22,M,international,28,8,7.0,0.5,165.625,40.57962264150943,6721.0,0
1,28,0,22,22,0,0,0,0,0,475,F,course_140,M,domestic,21,11,5.0,0.03571428571428571,43.18181818181818,0.0,0.0,0
